50,33,64,81,51,-20.76,12.09,68.81,-21.89,-13.62,67.53,3.38,1.87,8.72,-0.04,0.03,0.05,4.02,-2.35,9.72,-0.06,-0.02,-0.01
50,33,60,96,55,-20.66,12.51,68.88,-21.87,-12.77,67.62,3.36,1.93,8.70,-0.01,0.03,0.04,4.01,-2.21,9.73,-0.07,-0.04,-0.01
51,33,56,67,51,-20.52,13.66,68.93,-22.74,-12.79,66.74,3.35,2.11,8.70,-0.04,0.02,0.06,4.18,-2.21,9.71,-0.07,-0.02,-0.02
52,33,34,54,42,-21.09,14.05,68.32,-22.45,-13.56,66.97,3.49,2.20,8.78,-0.06,0.04,0.05,4.13,-2.34,9.71,-0.05,0.02,0.00
51,33,52,38,46,-20.85,12.70,68.67,-21.79,-12.29,67.75,3.41,1.97,8.72,-0.07,0.04,0.04,3.97,-2.12,9.72,-0.06,0.03,-0.01
50,33,46,33,54,-20.47,11.86,69.12,-21.63,-12.41,67.90,3.32,1.83,8.70,-0.05,0.03,0.03,3.96,-2.15,9.75,-0.07,0.01,-0.03
50,33,50,22,52,-20.57,12.41,68.98,-21.80,-13.28,67.66,3.35,1.92,8.71,-0.05,0.03,0.05,3.98,-2.29,9.69,-0.08,0.00,0.01
50,33,62,6,54,-21.30,12.21,68.25,-21.09,-13.20,68.39,3.49,1.89,8.75,-0.05,0.02,0.04,3.86,-2.29,9.75,-0.09,0.01,-0.01
50,33,74,0,61,-21.57,11.73,68.01,-20.91,-13.61,68.54,3.50,1.80,8.66,-0.06,0.02,0.04,3.81,-2.35,9.70,-0.08,0.01,-0.01
50,33,66,24,57,-21.63,10.65,68.03,-20.43,-12.82,69.10,3.50,1.63,8.68,-0.04,0.02,0.03,3.71,-2.21,9.72,-0.08,-0.02,-0.03
50,33,66,33,49,-21.59,11.19,68.03,-20.82,-14.84,68.52,3.51,1.72,8.71,-0.01,0.03,0.02,3.83,-2.58,9.74,-0.10,-0.04,-0.06
50,33,72,11,36,-21.24,11.49,68.36,-21.09,-13.38,68.37,3.46,1.77,8.71,-0.02,0.04,0.05,3.86,-2.32,9.74,-0.08,-0.03,0.02
50,33,66,29,40,-21.14,12.64,68.39,-21.29,-13.37,68.17,3.46,1.96,8.73,-0.03,0.03,0.04,3.90,-2.31,9.73,-0.05,-0.01,0.01
50,33,40,33,33,-21.10,11.05,68.53,-20.72,-12.71,68.80,3.42,1.70,8.69,-0.02,0.03,0.04,3.73,-2.17,9.62,-0.03,-0.02,0.02
