41,28,135,69,81,-14.92,1.14,75.08,-60.56,-42.75,22.51,2.53,0.19,9.50,-0.04,0.01,0.07,9.19,-3.52,3.81,-0.05,0.04,0.02
41,28,169,69,76,-13.17,0.16,76.83,-60.17,-39.10,23.99,2.20,0.03,9.41,-0.10,0.02,0.07,8.93,-3.23,3.97,-0.02,0.07,0.02
41,28,122,39,90,-14.12,-1.54,75.87,-59.66,-38.51,24.61,2.35,-0.25,9.34,-0.10,0.04,0.05,8.91,-3.25,4.08,-0.06,0.08,-0.02
41,28,115,45,92,-14.82,-2.37,75.17,-59.04,-40.70,24.46,2.45,-0.38,9.25,-0.08,0.07,0.04,8.91,-3.49,4.05,-0.07,0.08,-0.02
41,28,95,66,58,-14.75,-2.18,75.24,-58.62,-41.39,24.59,2.44,-0.35,9.26,-0.07,0.05,0.08,8.77,-3.54,4.02,-0.02,0.05,-0.02
41,28,97,57,40,-13.83,-0.74,76.17,-59.90,-38.09,24.52,2.32,-0.12,9.43,-0.09,0.06,0.10,9.03,-3.23,4.12,0.01,0.05,-0.00
41,28,52,54,60,-12.77,-1.98,77.22,-59.76,-35.65,25.35,2.10,-0.32,9.27,-0.10,0.09,0.07,8.87,-3.01,4.20,-0.02,0.09,-0.05
41,28,68,36,56,-12.96,-1.93,77.03,-59.11,-37.89,25.27,2.16,-0.32,9.39,-0.11,0.09,0.05,8.92,-3.28,4.21,-0.05,0.09,-0.08
41,28,64,48,67,-12.32,-2.27,77.68,-59.32,-38.08,25.03,2.02,-0.37,9.25,-0.14,0.08,0.05,8.88,-3.25,4.15,-0.04,0.09,-0.02
41,28,66,45,54,-12.82,-2.83,77.17,-58.94,-36.35,25.87,2.12,-0.46,9.31,-0.09,0.05,0.06,8.86,-3.16,4.30,-0.03,0.06,-0.01
41,28,70,84,63,-11.21,-2.46,78.78,-58.72,-35.08,26.43,1.86,-0.40,9.37,-0.12,0.05,0.05,8.81,-3.08,4.38,-0.04,0.07,-0.02
41,28,77,84,47,-12.03,-3.68,77.95,-58.39,-34.08,27.01,1.98,-0.60,9.27,-0.11,0.05,0.02,8.83,-3.04,4.50,-0.07,0.07,-0.04
41,28,64,87,33,-12.37,-3.29,77.61,-58.44,-35.65,26.53,2.06,-0.54,9.38,-0.11,0.05,-0.00,8.85,-3.17,4.42,-0.10,0.09,-0.06
41,28,70,60,27,-12.80,-4.58,77.16,-58.12,-34.90,27.02,2.10,-0.74,9.21,-0.09,0.07,-0.02,8.69,-3.09,4.43,-0.10,0.06,-0.08
41,28,84,51,56,-12.33,-4.72,77.63,-57.19,-34.51,27.98,2.03,-0.76,9.25,-0.06,0.09,-0.03,8.70,-3.18,4.62,-0.11,0.06,-0.09
41,28,86,36,42,-11.81,-5.51,78.14,-56.31,-35.26,28.56,1.96,-0.90,9.31,-0.04,0.06,-0.00,8.60,-3.31,4.68,-0.09,0.01,-0.07
41,28,88,27,15,-12.63,-4.95,77.33,-57.24,-35.65,27.60,2.09,-0.80,9.30,-0.06,0.04,0.07,8.70,-3.26,4.55,-0.03,-0.01,-0.02
40,29,102,36,22,-11.73,-6.50,78.19,-57.85,-33.68,27.61,1.89,-1.03,9.06,0.03,0.05,0.09,8.55,-2.98,4.47,-0.01,-0.10,-0.05
41,29,86,15,38,-10.49,-2.97,79.49,-58.93,-32.08,27.05,1.74,-0.49,9.36,0.09,0.06,0.07,8.95,-2.86,4.57,-0.05,-0.09,-0.08
41,29,75,-15,45,-10.93,-1.63,79.06,-59.37,-33.81,26.20,1.81,-0.27,9.37,0.02,0.06,0.02,8.93,-2.94,4.39,-0.09,-0.05,-0.10
41,28,61,-27,121,-11.83,-2.75,78.16,-59.54,-35.31,25.64,1.94,-0.45,9.26,0.05,0.04,0.00,8.86,-3.01,4.25,-0.09,-0.10,-0.09
