5,-1,-1,66,63,-25.38,3.35,64.59,-8.16,-66.58,70.16,4.14,0.51,8.71,-0.11,0.07,0.10,1.43,-9.16,3.97,-0.03,-0.02,0.08
45,-1,18,87,36,-24.75,4.92,65.17,-9.61,-65.94,67.44,4.00,0.74,8.65,-0.10,0.08,0.14,1.68,-9.07,4.05,-0.02,-0.05,0.09
45,-1,9,72,9,-25.08,5.04,64.83,-9.40,-66.26,67.65,4.08,0.77,8.69,-0.13,0.07,0.13,1.66,-9.19,4.04,-0.02,-0.01,0.10
45,-1,16,39,33,-24.84,3.78,65.11,-8.41,-65.86,70.12,4.03,0.57,8.70,-0.13,0.11,0.15,1.48,-9.11,4.08,0.00,-0.02,0.11
45,-1,25,24,45,-24.56,3.65,65.39,-8.41,-65.80,70.17,4.02,0.56,8.78,-0.13,0.10,0.15,1.48,-9.13,4.10,-0.01,-0.03,0.12
45,-1,7,18,51,-24.12,3.72,65.84,-8.25,-65.23,70.91,3.91,0.57,8.72,-0.15,0.11,0.14,1.45,-9.09,4.19,0.00,-0.01,0.12
45,-1,0,21,60,-23.71,2.59,66.27,-7.27,-65.30,73.03,3.85,0.40,8.75,-0.15,0.12,0.12,1.27,-9.07,4.17,0.01,-0.00,0.11
45,-1,32,36,85,-23.71,0.58,66.29,-5.94,-65.01,76.16,3.83,0.09,8.73,-0.12,0.09,0.15,1.04,-9.05,4.22,-0.00,-0.05,0.11
45,-1,25,39,101,-23.68,1.78,66.31,-6.90,-65.04,74.00,3.85,0.27,8.77,-0.07,0.08,0.18,1.21,-9.08,4.23,-0.01,-0.10,0.10
45,-1,12,45,101,-23.21,3.40,66.76,-7.32,-64.34,73.48,3.77,0.52,8.77,-0.10,0.10,0.12,1.28,-9.01,4.33,-0.01,-0.03,0.07
45,-1,12,63,110,-23.59,0.41,66.41,-5.68,-64.94,76.79,3.84,0.06,8.79,-0.08,0.11,0.09,1.00,-9.10,4.25,-0.00,-0.03,0.04
45,-1,18,48,119,-22.87,1.70,67.12,-6.79,-64.20,74.70,3.71,0.26,8.80,-0.07,0.09,0.14,1.19,-9.01,4.36,-0.01,-0.07,0.06
45,0,3,57,121,-22.54,1.40,67.46,-6.08,-63.53,76.55,3.67,0.22,8.84,-0.07,0.09,0.09,1.06,-8.93,4.45,-0.01,-0.03,0.04
45,-1,23,48,110,-22.96,0.44,67.04,-5.92,-64.39,76.52,3.73,0.07,8.79,-0.05,0.06,0.13,1.04,-9.06,4.34,-0.03,-0.08,0.04
45,0,28,30,85,-22.70,3.38,67.26,-7.61,-63.87,73.13,3.71,0.52,8.85,-0.04,0.06,0.12,1.34,-9.00,4.41,-0.03,-0.06,0.02
45,-1,16,36,74,-23.39,0.94,66.61,-5.92,-64.74,76.34,3.84,0.15,8.87,-0.04,0.09,0.04,1.05,-9.12,4.30,-0.02,-0.01,-0.02
45,-1,16,57,45,-22.88,-0.20,67.12,-5.26,-64.47,77.94,3.73,-0.03,8.83,-0.01,0.09,0.08,0.92,-9.06,4.33,-0.02,-0.07,-0.01
45,0,25,75,60,-22.27,0.48,67.73,-5.48,-63.74,77.76,3.61,0.07,8.80,0.01,0.08,0.07,0.96,-8.97,4.43,-0.02,-0.07,-0.04
45,0,10,81,56,-22.11,-0.11,67.89,-5.29,-63.71,78.18,3.56,-0.02,8.77,0.04,0.08,0.05,0.92,-8.92,4.41,-0.02,-0.07,-0.08
45,-1,32,111,54,-23.29,0.33,66.71,-5.75,-64.69,76.74,3.80,0.05,8.82,0.06,0.08,0.04,1.02,-9.11,4.31,-0.02,-0.09,-0.10
45,-1,52,87,49,-23.24,2.04,66.75,-6.97,-64.91,73.92,3.79,0.31,8.83,0.07,0.09,0.02,1.23,-9.14,4.28,-0.01,-0.08,-0.11
45,0,54,54,63,-22.79,2.55,67.19,-7.14,-63.84,74.13,3.69,0.39,8.77,0.07,0.10,0.01,1.25,-8.97,4.41,-0.00,-0.07,-0.13
45,-1,52,54,49,-22.86,2.06,67.13,-7.03,-63.89,74.35,3.74,0.32,8.86,0.08,0.10,0.00,1.24,-9.02,4.42,0.00,-0.07,-0.14
45,0,57,87,29,-21.89,3.80,68.06,-8.70,-63.48,71.09,3.55,0.58,8.80,0.10,0.10,0.00,1.53,-8.92,4.45,-0.00,-0.09,-0.14
45,0,45,78,40,-21.96,5.26,67.96,-9.90,-62.99,68.98,3.59,0.82,8.86,0.10,0.10,0.03,1.74,-8.88,4.53,-0.00,-0.10,-0.14
45,-1,73,63,58,-21.79,5.12,68.13,-9.68,-63.14,69.32,3.56,0.79,8.87,0.09,0.09,0.01,1.72,-9.01,4.56,-0.00,-0.08,-0.14
45,0,68,87,42,-20.54,6.24,69.35,-10.68,-61.72,68.29,3.34,0.97,8.87,0.09,0.10,0.03,1.87,-8.74,4.70,-0.00,-0.10,-0.12
45,0,43,51,51,-20.37,5.64,69.54,-10.15,-61.96,69.14,3.33,0.88,8.93,0.07,0.07,0.04,1.79,-8.84,4.71,-0.03,-0.10,-0.10
46,0,59,27,58,-19.67,7.52,70.17,-11.50,-61.08,67.18,3.21,1.17,8.89,0.05,0.05,0.07,2.02,-8.70,4.81,-0.05,-0.09,-0.07
46,0,63,33,65,-20.22,6.98,69.64,-10.90,-61.86,67.78,3.31,1.09,8.92,-0.01,0.02,0.06,1.93,-8.82,4.72,-0.08,-0.05,-0.03
45,0,32,30,36,-20.39,5.05,69.54,-9.28,-61.74,70.96,3.34,0.79,8.96,-0.04,0.02,0.05,1.64,-8.83,4.75,-0.09,-0.02,-0.01
45,0,32,9,63,-19.85,3.19,70.12,-7.98,-61.34,73.70,3.21,0.50,8.88,-0.04,0.00,0.03,1.40,-8.75,4.78,-0.11,-0.01,-0.02
45,0,37,69,54,-19.78,3.27,70.19,-7.93,-61.42,73.76,3.17,0.50,8.80,-0.06,-0.04,0.04,1.38,-8.72,4.75,-0.14,-0.01,-0.01
45,0,-3,63,78,-21.25,1.55,68.74,-6.61,-62.57,75.89,3.44,0.24,8.83,-0.03,-0.05,-0.00,1.15,-8.84,4.59,-0.14,0.00,-0.07
45,0,-3,54,42,-21.89,1.49,68.10,-7.08,-63.08,74.66,3.53,0.23,8.77,0.03,-0.06,0.00,1.24,-8.87,4.50,-0.16,-0.05,-0.10
45,0,14,57,58,-21.88,4.99,68.04,-9.56,-63.04,69.62,3.55,0.77,8.81,0.06,-0.07,-0.01,1.68,-8.88,4.52,-0.17,-0.05,-0.13
45,-1,14,54,47,-22.78,5.50,67.13,-9.78,-64.50,68.19,3.71,0.85,8.80,0.03,-0.08,-0.03,1.73,-9.08,4.33,-0.18,-0.01,-0.12
45,-1,48,-27,45,-23.93,4.91,66.00,-9.63,-65.51,67.74,3.90,0.75,8.75,0.05,-0.07,-0.02,1.70,-9.10,4.15,-0.17,-0.04,-0.13
46,-1,72,-18,20,-23.88,6.54,65.99,-10.74,-65.20,65.66,3.91,1.01,8.77,0.05,-0.05,0.00,1.90,-9.08,4.20,-0.14,-0.05,-0.11
45,-1,54,-33,51,-24.59,5.66,65.30,-10.09,-65.93,66.43,4.05,0.87,8.81,0.05,-0.04,0.01,1.79,-9.20,4.11,-0.13,-0.06,-0.10
45,-1,41,-33,22,-24.58,6.34,65.29,-10.69,-66.16,64.95,4.05,0.98,8.80,0.05,-0.01,0.05,1.90,-9.20,4.06,-0.10,-0.08,-0.08
46,-1,46,-3,24,-24.68,7.57,65.13,-11.63,-65.99,63.17,4.08,1.17,8.81,0.04,0.03,0.07,2.08,-9.21,4.10,-0.06,-0.09,-0.06
46,-1,30,54,24,-24.55,7.49,65.27,-11.60,-65.79,63.41,4.07,1.16,8.83,0.02,0.07,0.05,2.06,-9.17,4.12,-0.03,-0.07,-0.06
46,0,28,36,38,-22.88,7.78,66.93,-11.67,-64.30,64.53,3.75,1.20,8.80,-0.00,0.09,0.03,2.05,-8.96,4.31,-0.02,-0.03,-0.06
45,0,66,30,31,-22.88,6.00,67.01,-10.26,-64.27,67.36,3.72,0.92,8.77,-0.00,0.07,0.02,1.80,-8.96,4.32,-0.03,-0.03,-0.06
45,0,70,57,60,-22.94,6.44,66.93,-10.83,-64.14,66.33,3.75,0.99,8.80,0.01,0.06,0.08,1.91,-8.98,4.35,-0.04,-0.08,-0.02
46,0,61,45,56,-22.09,8.06,67.71,-11.76,-63.32,65.13,3.61,1.24,8.80,-0.01,0.07,0.05,2.07,-8.88,4.46,-0.04,-0.04,-0.04
45,0,43,42,69,-22.28,6.40,67.59,-10.75,-63.77,66.76,3.62,0.99,8.79,-0.01,0.06,0.02,1.89,-8.94,4.41,-0.05,-0.02,-0.06
45,0,54,81,56,-22.01,6.24,67.87,-10.82,-63.78,66.62,3.58,0.96,8.80,-0.02,0.05,0.06,1.91,-8.95,4.41,-0.05,-0.04,-0.02
46,0,19,99,51,-21.51,6.65,68.36,-10.81,-63.09,67.12,3.49,1.02,8.79,-0.04,0.04,0.05,1.90,-8.86,4.50,-0.06,-0.02,-0.02
45,0,16,105,67,-21.96,5.91,67.94,-10.25,-63.47,67.95,3.56,0.91,8.79,-0.04,0.03,0.05,1.80,-8.88,4.43,-0.07,-0.02,-0.01
45,0,5,99,83,-22.28,5.63,67.62,-10.01,-63.57,68.36,3.61,0.86,8.77,-0.04,0.03,0.04,1.75,-8.89,4.42,-0.07,-0.02,-0.02
45,0,7,78,81,-22.33,5.01,67.59,-9.77,-63.79,68.71,3.62,0.77,8.79,-0.02,0.02,0.04,1.71,-8.92,4.39,-0.08,-0.03,-0.04
45,0,-3,66,87,-22.32,5.55,67.58,-9.81,-63.73,68.66,3.65,0.86,8.84,-0.01,0.03,0.01,1.73,-8.95,4.42,-0.08,-0.01,-0.06
45,0,7,87,99,-22.93,4.50,67.01,-9.16,-64.15,69.69,3.72,0.69,8.77,0.01,0.04,-0.02,1.60,-8.94,4.33,-0.07,-0.03,-0.09
45,-1,3,66,90,-24.05,4.49,65.88,-9.57,-65.00,68.26,3.94,0.69,8.80,0.05,0.05,-0.01,1.69,-9.08,4.23,-0.05,-0.06,-0.12
45,-1,27,87,76,-23.57,5.58,66.33,-10.10,-65.35,66.87,3.85,0.86,8.79,0.10,0.08,-0.03,1.78,-9.10,4.18,-0.03,-0.06,-0.18
45,0,30,72,74,-22.67,6.10,67.22,-10.80,-64.33,66.22,3.65,0.93,8.69,0.12,0.09,-0.05,1.89,-8.93,4.29,-0.01,-0.06,-0.20
46,-1,34,48,69,-23.05,7.20,66.79,-11.05,-64.57,65.54,3.79,1.12,8.83,0.08,0.08,-0.01,1.96,-9.05,4.30,-0.01,-0.05,-0.15
45,0,16,-9,85,-22.71,6.04,67.18,-10.73,-64.11,66.53,3.69,0.93,8.78,0.08,0.07,0.01,1.89,-8.95,4.35,-0.01,-0.08,-0.13
46,0,34,-33,101,-22.25,7.44,67.58,-11.78,-63.61,64.86,3.61,1.14,8.76,0.08,0.07,0.05,2.07,-8.88,4.41,-0.02,-0.10,-0.11
46,0,19,-54,128,-21.50,9.00,68.25,-13.03,-63.14,62.87,3.51,1.39,8.79,0.08,0.08,0.04,2.30,-8.85,4.48,-0.02,-0.09,-0.12
46,0,32,-36,135,-20.62,9.15,69.14,-13.16,-62.39,63.22,3.33,1.41,8.74,0.08,0.04,0.02,2.31,-8.75,4.58,-0.03,-0.08,-0.12
46,0,36,-24,141,-20.18,8.49,69.61,-12.92,-61.50,64.32,3.26,1.31,8.76,0.09,0.03,0.03,2.26,-8.64,4.69,-0.05,-0.10,-0.12
46,0,59,27,135,-20.29,9.20,69.46,-13.70,-62.05,62.52,3.28,1.42,8.76,0.09,-0.02,0.08,2.40,-8.71,4.62,-0.09,-0.14,-0.08
46,0,55,72,110,-20.74,10.81,68.92,-14.40,-61.80,61.49,3.40,1.69,8.83,0.07,-0.03,0.10,2.55,-8.74,4.69,-0.10,-0.14,-0.06
46,0,66,69,81,-20.03,11.07,69.62,-14.65,-61.51,61.27,3.26,1.71,8.77,0.03,0.00,0.03,2.57,-8.63,4.68,-0.10,-0.06,-0.09
46,0,43,69,49,-21.25,9.20,68.50,-13.22,-63.33,62.38,3.44,1.41,8.74,0.00,-0.03,0.02,2.34,-8.92,4.48,-0.12,-0.03,-0.06
46,0,30,87,65,-21.93,7.51,67.90,-11.94,-63.62,64.55,3.51,1.14,8.64,0.02,-0.08,0.10,2.09,-8.85,4.39,-0.11,-0.11,-0.03
